row_id,Actual,gnb_proba,dt_le_proba,rf_proba,xgb_proba
5923,0,0.000499249,0,0.000381901,9.23E-06
22994,1,0.076647844,0.6,0.591145685,0.7950375
3950,0,0.565747021,0.19047619,0.173378433,0.000900803
16111,1,0.062840309,0.179487179,0.340291604,0.47879648
8854,0,0.013517677,0.15625,0.158371902,0.010660454
6638,0,0.155054601,0.488970588,0.446453473,0.6966639
9461,0,0.068585548,0.642857143,0.362224679,0.8427772
24995,0,0.026347544,0.356306892,0.304013025,0.28947178
2017,0,0.002169326,0.007858546,0.041572476,0.24560398
8003,0,0.000773574,0,0.002162843,0.000836663
12602,0,0.003423707,0.010582011,0.006706004,0.0003248
20556,0,2.02E-05,0.007858546,0.044256113,0.10320457
5792,1,0.595145235,0.857142857,0.812156594,0.8825053
28297,1,0.122895645,0.377880184,0.377772383,0.5827172
2603,0,0.999978817,0.422222222,0.385369431,0.000940547
27243,0,0.049244277,0.007858546,0.012094502,2.21E-07
9554,0,3.23E-06,0.001445087,0.002340004,0.00018898
16115,0,0.002774261,0.006507592,0.009145463,2.64E-06
19491,0,0.000872075,0.137254902,0.076314701,0.005886622
21682,0,0.099075427,0.356306892,0.372463057,0.17558174
22186,0,0.000172081,0,0.007011684,0.025153019
21351,0,0.00245093,0.011494253,0.019200634,0.013009611
17926,0,0.000538329,0.006507592,0.0346274,0.00260199
581,0,6.36E-09,0,0.013634992,7.05E-05
24471,0,2.78E-07,0.016216216,0.054233886,7.34E-07
22759,0,8.06E-06,0,0.001147873,0.000157858
1976,0,0.108480109,0.356306892,0.310894634,0.17381157
10330,0,0.00057218,0.165605096,0.069900645,0.20387463
1152,0,0.000796744,0.136363636,0.04351595,0.001762174
10190,0,0.076440704,0.517241379,0.463987298,0.5213103
18306,0,0.004652543,0.094890511,0.172334758,0.109741524
26686,0,0.000332325,0,0.000271869,6.28E-07
25034,0,0.000168612,0,0.000367927,7.88E-07
12895,0,0.047169018,0.172413793,0.156423268,0.034366917
4680,0,0.000170127,0.056818182,0.055936277,0.01481223
15212,0,6.36E-05,0.025641026,0.009030733,0.020089831
6181,0,0.037555728,0.189655172,0.236882968,0.38121232
16505,0,0.023202419,0.123809524,0.131828424,0.10745792
18078,0,0.091623409,0.356306892,0.408842372,0.8883915
21068,0,3.97E-05,0.03125,0.015467518,0.000331979
949,0,0.002655489,0.001445087,0.017850515,0.000178446
15013,0,0.039809373,0.25,0.290516473,0.49782783
20259,0,0.008748319,0.041884817,0.045924515,0.038541537
24129,0,0.086798195,0.05,0.110123301,0.009724682
1232,0,6.91E-05,0,0.00037762,0.000155158
4594,0,2.07E-07,0.01010101,0.001221392,2.74E-06
16027,1,0.38385879,0.857142857,0.826404444,0.95555216
18512,0,1.25E-05,0.454545455,0.410626675,0.24925207
9614,0,0.002219848,0.010582011,0.022912717,0.061944418
12336,0,0.000460653,0.026548673,0.114399309,0.08952977
5926,0,0.017057695,0.006507592,0.01530065,0.004829103
22171,0,0.00662123,0.02,0.062299322,0.011521762
15099,1,0.031631842,0.381889764,0.517010583,0.26961392
23773,1,0.094701905,0.739130435,0.616306842,0.92234164
3044,0,4.69E-06,0,0.000318586,5.97E-07
17561,0,0.000194016,0,0.000144199,4.12E-08
24475,0,0.723765448,0.006507592,0.007411375,0.000275256
21016,0,0.000805211,0.006507592,0.013393792,0.000605835
28131,0,0.000136291,0.263157895,0.165550464,0.020905482
17234,0,0.000612039,0.055555556,0.051591509,0.22317322
13032,0,0.027509937,0.356306892,0.356941961,0.3981813
8805,0,0.000911612,0.001445087,0.008693176,4.88E-05
22621,1,0.011215544,0.770833333,0.783327682,0.72094816
22032,0,6.20E-05,0,0.000800573,1.13E-05
3766,1,0.078669738,0.381889764,0.421724063,0.42217088
9907,0,0.010826552,0.217391304,0.163274608,0.011708361
27802,1,0.999970136,1,0.654820986,0.9998419
10050,0,0.000261752,0.007858546,0.007524388,4.98E-07
18680,0,2.68E-06,0.012216405,0.004928626,3.10E-05
24875,0,0.000416208,0.263157895,0.162173662,0.049643524
15010,1,0.8294862,0.311111111,0.383434957,0.9947454
23948,0,0.000402117,0,0.000306903,0.000246881
26357,1,0.999994624,1,0.922995775,0.99969685
30162,0,0.394358115,0.582417582,0.593628898,0.22543105
13688,0,2.72E-05,0.006507592,0.006218503,0.00037755
26532,0,0.000117959,0.007858546,0.003553208,0.000724519
3939,0,0.000150071,0,0.006926222,0.000471466
2514,0,0.097787013,0.356306892,0.344688045,0.19869639
2058,1,0.080375641,0.517241379,0.482243838,0.3517433
20501,0,4.58E-07,0,0.000497102,3.07E-06
20097,0,0.000247438,0.414634146,0.417335982,0.0677897
12253,0,0.045133922,0.381889764,0.395280408,0.060135845
3504,0,0.045873587,0.179487179,0.317203192,0.19862992
25643,1,0.00440122,0.029126214,0.087126943,0.28579795
23042,0,0.001776073,0,0.002751694,0.013078273
10491,0,0.242645108,0.75,0.750393616,0.7955682
27665,0,0.000456489,0.010582011,0.053695554,0.005850876
22763,0,0.23219832,0.75,0.744855132,0.8774459
23986,1,1,1,0.995072662,0.9999776
27452,0,0.000403639,0,0.000463181,9.61E-06
5739,0,0.00594338,0,0.014121781,0.0006001
11701,1,0.586298238,0.697674419,0.814805148,0.9584712
6511,0,3.44E-05,0.012216405,0.014503758,0.000661334
19696,0,0.002701741,0.093023256,0.116456333,0.07201139
18975,0,0.088887428,0.356306892,0.296138862,0.41084728
8552,0,0.041861282,0.189655172,0.280776883,0.3136424
6498,0,0.000962955,0,0.011906884,0.001152641
24172,0,0.001317394,0.094890511,0.108366108,0.023738366
18935,0,0.043745732,0.137254902,0.079033433,0.001743487
3009,0,3.44E-06,0.006507592,0.028180205,0.000470736
8964,0,0.002063156,0.055555556,0.017567416,0.00742431
29151,0,0.000930153,0.046875,0.252192262,0.12628135
14732,1,0.482843316,0.735294118,0.772962142,0.6595687
14060,0,0.757000828,0.574468085,0.748460466,0.91662025
12828,0,0.000211897,0.010582011,0.003504826,0.004596952
7317,0,0.043955692,0.259259259,0.507673796,0.70098984
16647,0,7.64E-06,0.026666667,0.072512947,2.14E-05
27025,0,4.89E-05,0,0.000343403,2.71E-06
546,0,0.015195292,0.010582011,0.07118442,0.01698285
19181,0,0.003365521,0.095238095,0.013293651,0.000503472
15548,0,1.20E-06,0.075,0.015287016,0.003176177
824,0,3.09E-05,0,0.001001957,3.85E-07
14153,1,0.011922173,0.093023256,0.059074349,0.1154593
16053,0,0.997955153,0.156739812,0.275110288,0.049434725
29142,0,0.001441955,0.05,0.047645947,0.010273396
21674,1,0.041831117,0.381889764,0.405295268,0.5749504
24096,1,0.019335426,0.356306892,0.34178324,0.07860877
13745,1,1,1,0.956281806,0.99980325
3054,1,0.109162678,0.333333333,0.248319978,0.22086364
9856,0,0.026044057,0.265060241,0.29487632,0.00035527
19345,0,0.001890509,0.007858546,0.012372141,0.001319258
28636,0,3.87E-07,0,0.001025397,3.40E-07
3467,0,0.012989657,0.044444444,0.073459778,0.019405097
6604,1,0.203819254,0.75,0.72860932,0.8664987
10203,0,2.63E-06,0,0.000160211,6.97E-08
23845,0,0.022547414,0.19047619,0.169635342,0.5685867
6150,0,0.003548805,0.2,0.190262512,0.09773112
19265,0,0.27865217,0.609022556,0.658494759,0.6743328
3496,1,0.999994804,1,0.899226093,0.99919564
3797,0,0.001444857,0.016216216,0.024251394,0.015656747
4934,0,0.000848093,0,0.00246077,0.000130908
6827,1,0.07774678,0.25,0.399439898,0.1257525
13511,0,0.012600696,0,0.041809317,0.020620503
2153,0,0.000228868,0,0.001809183,4.88E-07
27823,0,1.28E-07,0.001445087,0.035373026,0.00131654
19407,0,0.000336742,0,0.039680706,0.006325064
9709,0,0.122243689,0.356306892,0.42120677,0.95145494
3569,1,0.004969015,0.194805195,0.140000585,0.55753016
5678,0,0.001208425,0.21875,0.235141543,0.010392453
17066,0,0.000949295,0,0.000969515,0.000105653
7708,0,1.01E-05,0,0.000105437,1.91E-07
1364,1,0.538669409,0.857142857,0.825433487,0.9811554
26977,0,0.001838,0.136986301,0.08889164,0.003552534
23444,0,0.000134189,0.001445087,0.002578866,0.000147274
13585,1,0.064913846,0.156739812,0.248384381,0.17565212
6209,0,0.003510962,0.627906977,0.400671424,0.45379892
18985,0,2.76E-05,0,0.011772809,0.000257665
8048,0,0.002805059,0.056818182,0.03669963,0.000595608
1555,1,0.204110838,0.75,0.720863694,0.8499355
22037,0,0.000308019,0.012216405,0.014611233,0.017024294
5954,0,0.00161297,0.007858546,0.002559204,0.001059402
14865,0,0.006972216,0.012216405,0.003299874,2.19E-06
28246,0,0.103970744,0.333333333,0.344686175,0.19489495
30015,1,0.5393719,0.857142857,0.827756198,0.9834293
9153,0,3.07E-05,0.001445087,0.000911667,5.65E-06
28726,1,1,1,0.992146962,0.9995679
12289,0,0.001517033,0.034482759,0.059147186,0.028677756
10518,0,0.022942343,0.041884817,0.08335746,0.006714448
6269,0,0.004612427,0.007858546,0.034868811,0.009691684
23212,0,0.997432955,0.434782609,0.245805481,0.47293282
27926,0,4.06E-05,0.001445087,0.003341969,0.000701463
3896,0,0.000150639,0.041884817,0.063767048,0.043536916
5521,0,0.000814759,0.047619048,0.039358044,0.013636592
14579,1,0.999686309,0.414634146,0.882116458,0.99975055
8244,1,0.41146919,0.333333333,0.389473397,0.7582644
12078,1,0.012334471,0.627906977,0.572003798,0.8468052
2445,0,0.000102163,0,0.001152952,0.000175159
19228,0,0.080928921,0.356306892,0.318788806,0.32537162
3348,1,0.999986085,0.901408451,0.922574094,0.99738866
5754,0,0.011934654,0.029126214,0.050943086,0.015858022
29620,0,0.004796204,0.454545455,0.412486241,0.062972456
15687,0,0.004210519,0.041884817,0.085878932,0.12367577
6555,0,6.34E-05,0.021276596,0.043324633,8.89E-05
13114,0,0.019456053,0.163934426,0.07201429,0.024797907
23772,0,0.001235682,0.055555556,0.038874435,0.20666744
17321,1,0.203364414,0.75,0.67294547,0.7478223
29720,1,1,1,0.971463179,0.9999459
6659,0,0.18178685,0.739130435,0.646543953,0.90679693
2410,0,0.040587403,0.205882353,0.209855073,0.596976
199,0,0.034471193,0.356306892,0.338427193,0.24779804
14139,1,0.999998852,1,0.97791115,0.99991083
17999,1,0.002554621,0.403508772,0.479954398,0.11739007
12637,0,0.267834031,0.217391304,0.167980104,0.000735663
16158,0,0.473068941,0.03125,0.031610795,0.00304789
45,0,0.0910035,0.356306892,0.329047632,0.24517466
9947,0,0.999999208,0.222222222,0.335787137,0.001385245
23147,1,1,1,1,0.99997675
27980,1,0.098305313,0.356306892,0.385540153,0.20564902
2760,0,0.001236406,0.001445087,0.006501723,0.002208845
14457,0,0.001225078,0,0.001378683,1.57E-05
13751,0,0.030659692,0.172413793,0.17800851,0.39727855
29768,0,2.27E-05,0.117647059,0.125898303,0.51489645
18435,0,0.12116643,0.6,0.60650981,0.73983145
5025,0,0.004895785,0.029126214,0.078483061,0.021772979
4898,0,0.000133175,0,0.00345777,0.000516571
11193,0,0.03127757,0.172413793,0.175742227,0.12244037
5867,0,0.00087323,0.006507592,0.005573622,0.001752504
13299,0,3.88E-06,0,0.031721039,0.00087731
10607,0,0.082673472,0.356306892,0.458768452,0.82439995
19150,1,1,1,0.985630325,0.9993111
3728,0,0.00018443,0,0.000748712,3.76E-08
12021,0,4.95E-06,0,0.000291058,1.90E-07
6319,0,0.000501119,0.007858546,0.023467788,0.002713995
11437,1,0.991358208,0.341463415,0.644375854,0.8803587
14013,1,0.644282812,0.780487805,0.834014611,0.95976347
12647,0,0.000512338,0,0.018077053,0.003271084
26963,0,2.69E-06,0,0.000825397,3.28E-07
25167,0,1.25E-05,0.403508772,0.213196111,0.24779195
15532,0,0.11308449,0.517241379,0.534339819,0.77448106
28940,1,0.950015525,0.156739812,0.342829966,0.78404415
20216,0,0.005366414,0.010582011,0.015327031,0.031364866
18122,0,0.000338152,0.044776119,0.021880669,0.16460928
22207,0,0.146110334,0.536277603,0.454685832,0.29885164
8659,0,1.03E-08,0.274193548,0.084065759,0.003673097
20673,0,0.000661248,0.189189189,0.216736271,0.01214784
10051,0,0.07094617,0.358974359,0.507003259,0.71631813
13970,0,0.000601197,0.263157895,0.191960192,0.23289682
16859,0,7.05E-05,0,0.000585868,8.71E-08
17836,0,2.08E-05,0,0.000506115,7.95E-06
16824,0,1.03E-05,0,0.052784747,0.0250115
11358,0,0.022933712,0.115384615,0.190649114,0.050180838
19137,1,0.157528029,0.517241379,0.569596868,0.76834905
2575,0,0.001245025,0.136986301,0.056169882,0.008725928
20629,0,0.003517758,0,0.006423045,0.019929018
22505,1,0.999997405,1,0.967387472,0.9994911
14751,0,0.020480682,0.381889764,0.447656037,0.23709117
17121,0,0.003130103,0.095238095,0.015383818,0.004926625
14007,0,7.46E-07,0,0.014393797,0.000559444
836,1,1,1,0.9995,0.99999225
13687,0,0.002420115,0.114285714,0.10034546,0.032535877
11017,0,0.002619792,0.006507592,0.020689113,0.009880345
2425,0,8.10E-08,0,0.000236397,8.68E-06
27548,1,0.000234297,0.05,0.036250333,0.000228905
19963,1,0.085901715,0.517241379,0.483959961,0.5646658
28631,1,0.026048628,0.409090909,0.238742856,0.08191495
16023,0,6.95E-05,0.055555556,0.024474545,0.001234928
5131,0,0.00225563,0.274193548,0.106501869,0.027853731
19054,0,0.000351479,0,0.000345535,4.38E-07
19096,0,0.001559277,0.046875,0.198534789,0.000670577
5326,1,1,1,0.982430142,0.9999988
861,0,9.80E-05,0,0.000174654,2.55E-06
8756,0,0.003622242,0.163934426,0.129202083,0.32991567
4430,0,0.290994615,0.609022556,0.672408574,0.89235073
25974,1,0.055346188,0.25,0.285912294,0.29905063
19474,0,0.985349792,0.05,0.080849248,0.002263459
24494,0,2.71E-05,0,0.000830601,5.37E-07
24451,1,0.015711495,0.159090909,0.245429487,0.03753857
14287,0,0.000250121,0,0.003177382,0.000204211
18043,0,0.083933302,0.517241379,0.393557105,0.018083017
25272,0,0.000359132,0.186046512,0.133844052,0.013448978
17045,0,1.56E-05,0.001445087,0.013215535,0.023252036
22352,1,1,1,0.994753247,0.9997309
4226,0,0.00018479,0.012216405,0.002744654,0.01012872
13965,0,0.016109644,0.05,0.075971518,0.015427549
12270,0,0.00060639,0,0.0004377,2.01E-05
10630,0,0.000733347,0.020833333,0.055067409,0.000635639
13572,1,1,1,0.999875,0.9999789
20788,1,0.001133048,0.356306892,0.306830415,0.13007522
23074,0,0.001340184,0.156739812,0.105514032,0.002689758
5353,0,4.13E-05,0,0.000182436,2.34E-07
4575,1,0.036666787,0.172413793,0.180801889,0.03093954
15068,0,0.000144641,0.194805195,0.090709606,0.2215267
10371,0,3.90E-05,0.137254902,0.076090784,0.015315232
29053,0,0.000733159,0.016216216,0.023025326,0.003525624
29679,1,1,1,0.974085034,0.99993336
13380,0,0.001888903,0.012216405,0.002255282,0.002287335
13368,1,0.217677429,0.726937269,0.755422489,0.9156715
24120,0,0.842364324,0.367346939,0.617269372,0.005864946
20489,0,0.000162526,0,0.010372141,0.007056077
3203,0,0.001476743,0.007858546,0.011142404,0.000986054
18700,0,3.29E-05,0.001445087,0.00137707,4.39E-05
8718,1,0.046140733,0.189655172,0.325132051,0.34864697
20414,0,0.999999624,0.9375,0.892248164,0.4225599
29912,0,0.002769955,0.012216405,0.010505525,0.002073912
623,0,0.978777046,0.25,0.266635797,0.006600522
30516,0,1.72E-06,0.012216405,0.00912265,4.02E-05
13335,1,0.000336186,0.651515152,0.49987396,0.26934084
28596,0,0.041581076,0.189655172,0.211753303,0.009926872
17739,0,0.000530647,0,0.000460347,0.000108027
7441,1,0.443422719,0.697674419,0.720182067,0.9896494
29450,0,0.001471919,0.029126214,0.058677166,0.00031254
11514,1,1,1,0.987804703,0.99998724
14626,0,7.73E-06,0,0.000341857,9.22E-07
20086,0,2.53E-06,0,0.000345535,2.63E-07
17499,1,0.00857045,0.333333333,0.112049264,0.21526681
3414,0,6.16E-05,0.655172414,0.527136449,0.20591767
8236,0,9.88E-05,0.001445087,0.007196591,1.60E-05
13870,0,0.006502566,0.055555556,0.028226003,0.022633746
6590,0,0.000150204,0.055555556,0.014154109,0.058521777
4423,1,1,1,0.958243844,0.9995819
28911,1,1,1,0.999268939,0.9999362
1542,0,0.033251545,0.094827586,0.15685279,0.47790286
29553,0,0.000135118,0,0.001549436,6.36E-05
21225,0,1.76E-06,0,0.011812883,3.91E-05
7984,0,0.022817507,0.075,0.131162541,0.012587681
14864,0,0.001431761,0.094890511,0.088861957,0.008861856
11670,0,0.005651711,0.055555556,0.065870894,0.001933308
707,0,0.00079509,0.001445087,0.004939744,0.00012613
15371,0,0.000444826,0,0.000674316,1.24E-06
20738,0,6.57E-05,0,0.001498054,9.10E-06
128,0,0.000646477,0.059322034,0.0329812,4.01E-05
5002,0,0.00051283,0.272727273,0.20531955,0.5274109
9497,0,0.000486358,0.045454545,0.139052188,0.051947527
12965,0,6.10E-05,0,0.000512632,0.000192909
1503,0,0.000240873,0.055555556,0.018996805,0.005566474
16163,1,1,1,1,0.9999361
311,0,0.109613449,0.215686275,0.133583718,4.35E-05
4341,0,5.17E-06,0.026666667,0.022571783,0.000416071
19223,0,0.235845651,0.75,0.676369389,0.52067053
30277,1,1,1,0.994876345,0.9956441
19359,1,0.999997968,1,0.99477463,0.99864846
25474,1,1,1,0.949274934,0.9986541
14434,0,0.031918338,0.172413793,0.168039219,0.17115141
6145,1,1.07E-05,0.045454545,0.181772827,0.5373299
14578,0,8.77E-06,0,5.39E-05,3.51E-06
13210,1,0.221029655,0.609022556,0.659287503,0.82265997
7721,0,0.143043303,0.517241379,0.549169669,0.7204132
12372,1,0.999928166,0.770833333,0.92933677,0.98287475
20991,0,0.031469614,0.409090909,0.218836134,0.91477734
8110,0,0.999996878,0.222222222,0.395543169,0.000777034
21730,0,2.60E-05,0,0.000167246,4.17E-05
17314,0,0.000638145,0,0.000264264,0.000200837
16991,0,0.123319232,0.36,0.595880977,0.24369122
29095,1,1,1,0.964548882,0.99995446
15781,0,0.000211025,0,0.008049486,0.002041671
21514,1,0.999948029,1,0.880334484,0.99967945
5608,0,0.0001075,0.041884817,0.060381752,5.60E-05
3011,0,0.00827175,0.462962963,0.36382213,0.042299435
12292,1,0.005350164,0.055555556,0.022886218,0.004019009
30024,1,0.075522676,0.517241379,0.476190796,0.22155616
11040,0,0.002095875,0.156739812,0.072280726,0.06703314
11185,0,0.000394574,0.016216216,0.017923415,0.002386332
17325,1,1,1,0.980118736,0.99858177
28931,0,0.103447262,0.194805195,0.20581737,0.5565404
29327,0,0.000230719,0.007858546,0.00808649,0.000352236
11854,0,0.000491018,0,0.000281005,1.61E-05
9044,0,0.006382299,0.159090909,0.129279261,0.013416402
28175,0,6.24E-08,0.006507592,0.007495653,9.06E-05
460,0,0.000439164,0.006507592,0.007620208,0.001500043
13226,0,1.26E-06,0,0.000466409,2.39E-06
3145,1,0.017855884,0.156739812,0.253478901,0.48070264
5763,0,0.019105212,0.123809524,0.127545882,0.19565031
7952,0,8.12E-06,0,0.004527998,0.001696583
21982,1,0.328117393,0.582417582,0.71184236,0.71005225
23996,1,9.49E-06,0.056818182,0.09874483,0.032845043
10934,0,1.91E-06,0.006507592,0.025901589,2.27E-05
569,0,1,0.2,0.325492824,0.00187432
26729,0,2.55E-05,0.055555556,0.024969774,0.09432353
23842,0,0.002551771,0.056818182,0.08409209,0.000349683
30042,0,5.83E-06,0.045454545,0.180967827,0.5621437
30447,1,0.037949014,0.381889764,0.389698972,0.6082964
27897,0,1.50E-05,0.012216405,0.005289447,0.000432551
6208,1,0.149982523,0.6,0.612181414,0.9072376
14920,0,0.06798198,0.215686275,0.097708337,0.5801105
11815,0,0.026451133,0.462962963,0.337492219,0.038528435
21624,1,0.00066933,0,0.006301201,0.000101845
9720,0,0.000937592,0.025641026,0.067058379,0.034918934
5714,1,0.999995887,0.9375,0.747959609,0.9530959
9185,1,1,1,0.971862674,0.9999722
12571,0,0.000196311,0.016216216,0.02318561,0.005744181
21656,0,0.000541709,0.134615385,0.072990448,0.13280673
6750,0,0.134385643,0.069767442,0.255208648,0.052250557
25941,0,1.12E-07,0.001445087,0.007613979,0.082705505
25734,0,0.008193714,0.115384615,0.10952565,0.37639382
5999,0,0.000144235,0.001445087,0.004761831,0.05307969
15362,0,0.115352493,0.517241379,0.555672516,0.88661796
1461,0,0.003543271,0.007858546,0.024847384,0.000875159
7493,1,1,1,0.996485411,0.99999213
25587,1,0.016398037,0.880952381,0.789953902,0.8921998
2041,1,0.405344772,0.573770492,0.69088709,0.93276745
2501,0,0.000352398,0.007858546,0.014826714,0.000274611
22438,0,0.001282348,0.165605096,0.107501839,0.000788109
19393,1,0.043347476,0.710144928,0.570665655,0.41770932
29843,1,0.027683152,0.356306892,0.36278265,0.6470633
10308,0,0.00018127,0,0.000674345,2.13E-06
5575,0,0.086940572,0.356306892,0.376664487,0.16286871
16105,0,0.001783281,0.012216405,0.038059271,0.000320514
21313,1,0.024752571,0.058823529,0.101011805,0.36120075
3215,0,0.052270934,0.179487179,0.266190736,0.65318906
12705,1,0.001485668,0.094890511,0.082412112,0.023596218
24409,0,0.011801712,0.026548673,0.04873164,0.005289878
6692,0,0.000104716,0.040816327,0.013299532,0.002806301
16900,1,1,0.862068966,0.960543568,0.99864167
2053,0,8.40E-05,0,0.001980646,0.000532585
7642,0,0.000371127,0.127659574,0.198957444,0.016053066
22033,0,0.000288449,0.025641026,0.105280346,0.017466322
17636,0,0.082097016,0.536277603,0.517576936,0.8408475
5957,1,0.163355835,0.517241379,0.545652219,0.53503233
15677,0,0.039203228,0.172413793,0.236977868,0.18325138
5182,1,0.294885638,0.857142857,0.780448118,0.41615447
10507,0,0.000608138,0.011494253,0.064110006,0.012750739
20700,0,2.61E-08,0,0.000455137,6.76E-08
12340,0,0.189868775,0.536277603,0.509606056,0.84239787
22686,1,0.999649586,0.517241379,0.398212991,0.97009414
25981,0,8.15E-05,0,0.002142655,6.41E-05
16374,1,0.310743174,0.536277603,0.56760541,0.9444093
